execution_time,timestamp,cpu_utilization,memory_usage,pixel,fps,success,distance,consumption,GPU
8,2024-05-02 16:54:20.968486,1.5,15.7,360,16,True,19.0,83,True
9,2024-05-02 16:54:21.047159,1.2,15.7,360,16,True,20.0,83,True
8,2024-05-02 16:54:21.109890,1.6,15.7,360,16,True,21.0,83,True
9,2024-05-02 16:54:21.188223,0.0,15.7,360,16,True,23.0,82,True
7,2024-05-02 16:54:21.250640,0.0,15.7,360,16,True,22.0,82,True
8,2024-05-02 16:54:21.329648,0.0,15.7,360,16,True,21.0,82,True
7,2024-05-02 16:54:21.407804,0.0,15.7,360,16,True,10.0,82,True
9,2024-05-02 16:54:21.473349,0.0,15.7,360,16,True,22.0,82,True
9,2024-05-02 16:54:21.551687,0.0,15.7,360,16,True,21.0,82,True
8,2024-05-02 16:54:21.615386,0.0,15.7,360,16,True,23.0,82,True
9,2024-05-02 16:54:21.694134,0.0,15.7,360,16,True,22.0,82,True
7,2024-05-02 16:54:21.756149,0.0,15.7,360,16,True,19.0,82,True
8,2024-05-02 16:54:21.834179,0.0,15.7,360,16,True,15.0,82,True
7,2024-05-02 16:54:21.911754,0.0,15.7,360,16,True,14.0,82,True
9,2024-05-02 16:54:21.992234,0.0,15.7,360,16,True,7.0,82,True
8,2024-05-02 16:54:22.055238,3.0,15.7,360,16,True,9.0,85,True
7,2024-05-02 16:54:22.133115,0.0,15.7,360,16,True,5.0,82,True
7,2024-05-02 16:54:22.210280,0.0,15.7,360,16,True,27.0,82,True
9,2024-05-02 16:54:22.235283,3.2,15.7,360,16,True,56.0,85,True
7,2024-05-02 16:54:22.304179,0.0,15.7,360,16,True,10.0,82,True
8,2024-05-02 16:54:22.383990,0.0,15.7,360,16,True,10.0,82,True
8,2024-05-02 16:54:22.461493,0.0,15.7,360,16,True,10.0,82,True
8,2024-05-02 16:54:22.525282,0.0,15.7,360,16,True,21.0,82,True
9,2024-05-02 16:54:22.604848,0.0,15.7,360,16,True,23.0,82,True
9,2024-05-02 16:54:22.682869,0.0,15.7,360,16,True,24.0,82,True
8,2024-05-02 16:54:22.745336,0.0,15.7,360,16,True,26.0,82,True
8,2024-05-02 16:54:22.808986,1.5,15.7,360,16,True,13.0,83,True
9,2024-05-02 16:54:22.887985,0.0,15.7,360,16,True,23.0,82,True
9,2024-05-02 16:54:22.951654,0.0,15.7,360,16,True,26.0,82,True
8,2024-05-02 16:54:23.014435,1.5,15.7,360,16,True,22.0,83,True
8,2024-05-02 16:54:23.077563,1.6,15.7,360,16,True,10.0,83,True
9,2024-05-02 16:54:23.143184,0.0,15.7,360,16,True,12.0,82,True
8,2024-05-02 16:54:23.205267,0.0,15.7,360,16,True,24.0,82,True
8,2024-05-02 16:54:23.270448,0.0,15.7,360,16,True,24.0,82,True
9,2024-05-02 16:54:23.348952,0.0,15.7,360,16,True,8.0,82,True
8,2024-05-02 16:54:23.411251,0.0,15.7,360,16,True,10.0,82,True
7,2024-05-02 16:54:23.487564,0.0,15.7,360,16,True,11.0,82,True
9,2024-05-02 16:54:23.567526,0.0,15.7,360,16,True,5.0,82,True
9,2024-05-02 16:54:23.646038,0.0,15.7,360,16,True,7.0,82,True
8,2024-05-02 16:54:23.709099,0.0,15.7,360,16,True,10.0,82,True
8,2024-05-02 16:54:23.773861,0.0,15.7,360,16,True,13.0,82,True
8,2024-05-02 16:54:23.852492,1.1,15.7,360,16,True,11.0,83,True
7,2024-05-02 16:54:23.930442,1.5,15.7,360,16,True,8.0,83,True
8,2024-05-02 16:54:24.010321,0.0,15.7,360,16,True,13.0,82,True
7,2024-05-02 16:54:24.073430,0.0,15.7,360,16,True,14.0,82,True
9,2024-05-02 16:54:24.138930,0.0,15.7,360,16,True,15.0,82,True
7,2024-05-02 16:54:24.202058,0.0,15.7,360,16,True,13.0,82,True
7,2024-05-02 16:54:24.266152,0.0,15.7,360,16,True,15.0,82,True
7,2024-05-02 16:54:24.344970,0.0,15.7,360,16,True,17.0,82,True
8,2024-05-02 16:54:24.424106,0.0,15.7,360,16,True,18.0,82,True
9,2024-05-02 16:54:24.502458,0.0,15.7,360,16,True,8.0,82,True
9,2024-05-02 16:54:24.566335,0.0,15.7,360,16,True,16.0,82,True
8,2024-05-02 16:54:24.642978,0.0,15.7,360,16,True,15.0,82,True
8,2024-05-02 16:54:24.721227,0.0,15.7,360,16,True,12.0,82,True
8,2024-05-02 16:54:24.784606,0.0,15.7,360,16,True,15.0,82,True
8,2024-05-02 16:54:24.863960,0.0,15.7,360,16,True,13.0,82,True
7,2024-05-02 16:54:24.942567,0.0,15.7,360,16,True,15.0,82,True
9,2024-05-02 16:54:25.022982,0.0,15.7,360,16,True,9.0,82,True
9,2024-05-02 16:54:25.086427,1.5,15.7,360,16,True,10.0,83,True
8,2024-05-02 16:54:25.150084,1.3,15.7,360,16,True,12.0,83,True
8,2024-05-02 16:54:25.227999,0.0,15.7,360,16,True,7.0,82,True
8,2024-05-02 16:54:25.292779,1.5,15.7,360,16,True,6.0,83,True
8,2024-05-02 16:54:25.371801,0.0,15.7,360,16,True,16.0,82,True
8,2024-05-02 16:54:25.450083,0.0,15.7,360,16,True,30.0,82,True
9,2024-05-02 16:54:25.514807,3.1,15.7,360,16,True,45.0,85,True
7,2024-05-02 16:54:25.577827,0.0,15.7,360,16,True,33.0,82,True
8,2024-05-02 16:54:25.641922,0.0,15.7,360,16,True,63.0,82,True
8,2024-05-02 16:54:25.705626,0.0,15.7,360,16,True,57.0,82,True
8,2024-05-02 16:54:25.783039,0.0,15.7,360,16,True,55.0,82,True
8,2024-05-02 16:54:25.846652,0.0,15.7,360,16,True,46.0,82,True
9,2024-05-02 16:54:25.926133,0.0,15.7,360,16,True,45.0,82,True
9,2024-05-02 16:54:25.989643,0.0,15.7,360,16,True,55.0,82,True
8,2024-05-02 16:54:26.052252,0.0,15.7,360,16,True,28.0,82,True
8,2024-05-02 16:54:26.131759,0.0,15.7,360,16,True,4.0,82,True
7,2024-05-02 16:54:26.209998,0.0,15.7,360,16,True,9.0,82,True
8,2024-05-02 16:54:26.274028,0.0,15.7,360,16,True,19.0,82,True
8,2024-05-02 16:54:26.337178,0.0,15.7,360,16,True,12.0,82,True
8,2024-05-02 16:54:26.414885,0.0,15.7,360,16,True,13.0,82,True
7,2024-05-02 16:54:26.492940,0.0,15.7,360,16,True,21.0,82,True
8,2024-05-02 16:54:26.572556,0.0,15.7,360,16,True,18.0,82,True
8,2024-05-02 16:54:26.650569,1.2,15.7,360,16,True,13.0,83,True
7,2024-05-02 16:54:26.713324,0.0,15.7,360,16,True,5.0,82,True
8,2024-05-02 16:54:26.777626,0.0,15.7,360,16,True,13.0,82,True
9,2024-05-02 16:54:26.856071,0.0,15.7,360,16,True,17.0,82,True
8,2024-05-02 16:54:26.919180,0.0,15.7,360,16,True,18.0,82,True
9,2024-05-02 16:54:26.998139,0.0,15.7,360,16,True,17.0,82,True
8,2024-05-02 16:54:27.061433,1.5,15.7,360,16,True,18.0,83,True
8,2024-05-02 16:54:27.139140,0.0,15.7,360,16,True,23.0,82,True
8,2024-05-02 16:54:27.202345,0.0,15.7,360,16,True,19.0,82,True
8,2024-05-02 16:54:27.266440,1.5,15.7,360,16,True,10.0,83,True
8,2024-05-02 16:54:27.330290,0.0,15.7,360,16,True,21.0,82,True
7,2024-05-02 16:54:27.394317,0.0,15.7,360,16,True,22.0,82,True
8,2024-05-02 16:54:27.458258,0.0,15.7,360,16,True,21.0,82,True
8,2024-05-02 16:54:27.521273,0.0,15.7,360,16,True,19.0,82,True
9,2024-05-02 16:54:27.586149,1.5,15.7,360,16,True,18.0,83,True
7,2024-05-02 16:54:27.648764,1.6,15.7,360,16,True,19.0,83,True
7,2024-05-02 16:54:27.712809,0.0,15.7,360,16,True,19.0,82,True
8,2024-05-02 16:54:27.791426,0.0,15.7,360,16,True,11.0,82,True
8,2024-05-02 16:54:27.870215,1.2,15.7,360,16,True,17.0,83,True
8,2024-05-02 16:54:27.947822,1.2,15.7,360,16,True,21.0,83,True
8,2024-05-02 16:54:28.025305,0.0,15.7,360,16,True,19.0,82,True
7,2024-05-02 16:54:28.088846,1.5,15.7,360,16,True,18.0,83,True
8,2024-05-02 16:54:28.168009,0.0,15.7,360,16,True,12.0,82,True
8,2024-05-02 16:54:28.232119,0.0,15.7,360,16,True,16.0,82,True
8,2024-05-02 16:54:28.309714,0.0,15.7,360,16,True,15.0,82,True
8,2024-05-02 16:54:28.373051,0.0,15.7,360,16,True,10.0,82,True
7,2024-05-02 16:54:28.451663,0.0,15.7,360,16,True,17.0,82,True
7,2024-05-02 16:54:28.530248,0.0,15.7,360,16,True,20.0,82,True
8,2024-05-02 16:54:28.594475,0.0,15.7,360,16,True,18.0,82,True
8,2024-05-02 16:54:28.658081,0.0,15.7,360,16,True,16.0,82,True
7,2024-05-02 16:54:28.721297,0.0,15.7,360,16,True,19.0,82,True
7,2024-05-02 16:54:28.800492,0.0,15.7,360,16,True,13.0,82,True
8,2024-05-02 16:54:28.880446,0.0,15.7,360,16,True,10.0,82,True
7,2024-05-02 16:54:28.958709,0.0,15.7,360,16,True,7.0,82,True
8,2024-05-02 16:54:29.038693,0.0,15.7,360,16,True,10.0,82,True
8,2024-05-02 16:54:29.117900,0.0,15.7,360,16,True,15.0,82,True
8,2024-05-02 16:54:29.195350,0.0,15.7,360,16,True,28.0,82,True
8,2024-05-02 16:54:29.274335,1.2,15.7,360,16,False,28.0,83,True
8,2024-05-02 16:54:29.337195,0.0,15.7,360,16,False,28.0,82,True
8,2024-05-02 16:54:29.401322,0.0,15.7,360,16,True,71.0,82,True
8,2024-05-02 16:54:29.465223,0.0,15.7,360,16,False,71.0,82,True
7,2024-05-02 16:54:29.529221,0.0,15.7,360,16,True,48.0,82,True
7,2024-05-02 16:54:29.593316,1.5,15.7,360,16,True,32.0,83,True
7,2024-05-02 16:54:29.672335,1.2,15.7,360,16,True,27.0,83,True
8,2024-05-02 16:54:29.736304,0.0,15.7,360,16,True,31.0,82,True
8,2024-05-02 16:54:29.801135,0.0,15.7,360,16,True,34.0,82,True
8,2024-05-02 16:54:29.864243,0.0,15.7,360,16,True,31.0,82,True
8,2024-05-02 16:54:29.927583,0.0,15.7,360,16,True,23.0,82,True
8,2024-05-02 16:54:30.005797,0.0,15.7,360,16,True,12.0,82,True
8,2024-05-02 16:54:30.083459,0.0,15.7,360,16,True,30.0,82,True
7,2024-05-02 16:54:30.146215,0.0,15.7,360,16,True,30.0,82,True
8,2024-05-02 16:54:30.210360,0.0,15.7,360,16,True,26.0,82,True
10,2024-05-02 16:54:30.276361,1.3,15.7,360,16,True,24.0,83,True
7,2024-05-02 16:54:30.337406,1.5,15.7,360,16,True,26.0,83,True
8,2024-05-02 16:54:30.401548,0.0,15.7,360,16,True,20.0,82,True
8,2024-05-02 16:54:30.465398,1.5,15.7,360,16,True,16.0,83,True
8,2024-05-02 16:54:30.543021,0.0,15.7,360,16,True,5.0,82,True
8,2024-05-02 16:54:30.607423,0.0,15.7,360,16,True,16.0,82,True
8,2024-05-02 16:54:30.670829,0.0,15.7,360,16,True,11.0,82,True
8,2024-05-02 16:54:30.748603,0.0,15.7,360,16,True,6.0,82,True
8,2024-05-02 16:54:30.812677,0.0,15.7,360,16,True,4.0,82,True
8,2024-05-02 16:54:30.876784,0.0,15.7,360,16,True,2.0,82,True
7,2024-05-02 16:54:30.940279,0.0,15.7,360,16,True,4.0,82,True
8,2024-05-02 16:54:31.004418,0.0,15.7,360,16,True,2.0,82,True
8,2024-05-02 16:54:31.081855,0.0,15.7,360,16,True,2.0,82,True
7,2024-05-02 16:54:31.160295,0.0,15.7,360,16,True,3.0,82,True
9,2024-05-02 16:54:31.239361,0.0,15.7,360,16,True,5.0,82,True
8,2024-05-02 16:54:31.316379,0.0,15.7,360,16,True,12.0,82,True
8,2024-05-02 16:54:31.380333,0.0,15.7,360,16,True,12.0,82,True
8,2024-05-02 16:54:31.459121,0.0,15.7,360,16,True,16.0,82,True
7,2024-05-02 16:54:31.537468,0.0,15.7,360,16,True,17.0,82,True
8,2024-05-02 16:54:31.601560,0.0,15.7,360,16,True,19.0,82,True
7,2024-05-02 16:54:31.665640,2.5,15.7,360,16,True,8.0,84,True
8,2024-05-02 16:54:31.729165,0.0,15.7,360,16,True,20.0,82,True
7,2024-05-02 16:54:31.792627,0.0,15.7,360,16,True,22.0,82,True
8,2024-05-02 16:54:31.872022,0.0,15.7,360,16,True,22.0,82,True
8,2024-05-02 16:54:31.935813,0.0,15.7,360,16,True,20.0,82,True
8,2024-05-02 16:54:31.999704,0.0,15.7,360,16,True,22.0,82,True
9,2024-05-02 16:54:32.077673,0.0,15.7,360,16,True,21.0,82,True
7,2024-05-02 16:54:32.140237,1.5,15.7,360,16,True,24.0,83,True
7,2024-05-02 16:54:32.218682,0.0,15.7,360,16,True,12.0,82,True
8,2024-05-02 16:54:32.299207,0.0,15.7,360,16,True,22.0,82,True
8,2024-05-02 16:54:32.376862,0.0,15.7,360,16,True,19.0,82,True
7,2024-05-02 16:54:32.439750,0.0,15.7,360,16,True,20.0,82,True
9,2024-05-02 16:54:32.505245,0.0,15.7,360,16,True,21.0,82,True
8,2024-05-02 16:54:32.568903,0.0,15.7,360,16,True,23.0,82,True
8,2024-05-02 16:54:32.647212,0.0,15.7,360,16,True,22.0,82,True
7,2024-05-02 16:54:32.710383,0.0,15.7,360,16,True,21.0,82,True
7,2024-05-02 16:54:32.789481,0.0,15.7,360,16,True,10.0,82,True
7,2024-05-02 16:54:32.869348,0.0,15.7,360,16,True,22.0,82,True
8,2024-05-02 16:54:32.946822,0.0,15.7,360,16,True,21.0,82,True
9,2024-05-02 16:54:33.011341,0.0,15.7,360,16,True,23.0,82,True
8,2024-05-02 16:54:33.089114,0.0,15.7,360,16,True,22.0,82,True
9,2024-05-02 16:54:33.168286,1.2,15.7,360,16,True,19.0,83,True
8,2024-05-02 16:54:33.231110,0.0,15.7,360,16,True,15.0,82,True
9,2024-05-02 16:54:33.310169,0.0,15.7,360,16,True,14.0,82,True
8,2024-05-02 16:54:33.372595,0.0,15.7,360,16,True,7.0,82,True
9,2024-05-02 16:54:33.452186,0.0,15.7,360,16,True,9.0,82,True
8,2024-05-02 16:54:33.514496,0.0,15.7,360,16,True,5.0,82,True
8,2024-05-02 16:54:33.578309,1.5,15.7,360,16,True,27.0,83,True
8,2024-05-02 16:54:33.598335,6.2,15.7,360,16,True,56.0,87,True
9,2024-05-02 16:54:33.674502,0.0,15.7,360,16,True,10.0,82,True
9,2024-05-02 16:54:33.752932,0.0,15.7,360,16,True,10.0,82,True
8,2024-05-02 16:54:33.816109,0.0,15.7,360,16,True,10.0,82,True
7,2024-05-02 16:54:33.894470,0.0,15.7,360,16,True,21.0,82,True
9,2024-05-02 16:54:33.959813,0.0,15.7,360,16,True,23.0,82,True
7,2024-05-02 16:54:34.022496,0.0,15.7,360,16,True,24.0,82,True
7,2024-05-02 16:54:34.101493,0.0,15.7,360,16,True,26.0,82,True
8,2024-05-02 16:54:34.179181,2.4,15.7,360,16,True,13.0,84,True
9,2024-05-02 16:54:34.257826,0.0,15.7,360,16,True,23.0,82,True
9,2024-05-02 16:54:34.335905,1.2,15.7,360,16,True,26.0,83,True
9,2024-05-02 16:54:34.414024,1.2,15.7,360,16,True,22.0,83,True
8,2024-05-02 16:54:34.476815,1.5,15.7,360,16,True,10.0,83,True
8,2024-05-02 16:54:34.539847,1.5,15.7,360,16,True,12.0,83,True
8,2024-05-02 16:54:34.603925,0.0,15.7,360,16,True,24.0,82,True
7,2024-05-02 16:54:34.667547,1.5,15.7,360,16,True,24.0,83,True
7,2024-05-02 16:54:34.746039,0.0,15.7,360,16,True,8.0,82,True
8,2024-05-02 16:54:34.825521,1.2,15.7,360,16,True,10.0,83,True
7,2024-05-02 16:54:34.903602,1.2,15.7,360,16,True,11.0,83,True
8,2024-05-02 16:54:34.967782,0.0,15.7,360,16,True,5.0,82,True
9,2024-05-02 16:54:35.032581,1.6,15.7,360,16,True,7.0,83,True
8,2024-05-02 16:54:35.095661,0.0,15.7,360,16,True,10.0,82,True
8,2024-05-02 16:54:35.159794,0.0,15.7,360,16,True,13.0,82,True
8,2024-05-02 16:54:35.223857,0.0,15.7,360,16,True,11.0,82,True
8,2024-05-02 16:54:35.301601,0.0,15.7,360,16,True,8.0,82,True
8,2024-05-02 16:54:35.365515,0.0,15.7,360,16,True,13.0,82,True
9,2024-05-02 16:54:35.429837,0.0,15.7,360,16,True,14.0,82,True
7,2024-05-02 16:54:35.507225,0.0,15.7,360,16,True,15.0,82,True
8,2024-05-02 16:54:35.586326,1.2,15.7,360,16,True,13.0,83,True
8,2024-05-02 16:54:35.664719,0.0,15.7,360,16,True,15.0,82,True
8,2024-05-02 16:54:35.742043,0.0,15.7,360,16,True,17.0,82,True
8,2024-05-02 16:54:35.806336,1.2,15.7,360,16,True,18.0,83,True
9,2024-05-02 16:54:35.885207,1.2,15.7,360,16,True,8.0,83,True
9,2024-05-02 16:54:35.948901,0.0,15.7,360,16,True,16.0,82,True
8,2024-05-02 16:54:36.026494,0.0,15.7,360,16,True,15.0,82,True
9,2024-05-02 16:54:36.104419,0.0,15.7,360,16,True,12.0,82,True
7,2024-05-02 16:54:36.167568,0.0,15.7,360,16,True,15.0,82,True
8,2024-05-02 16:54:36.245381,0.0,15.7,360,16,True,13.0,82,True
7,2024-05-02 16:54:36.322736,1.2,15.7,360,16,True,15.0,83,True
8,2024-05-02 16:54:36.402626,0.0,15.7,360,16,True,9.0,82,True
8,2024-05-02 16:54:36.480846,1.2,15.7,360,16,True,10.0,83,True
7,2024-05-02 16:54:36.544162,0.0,15.7,360,16,True,12.0,82,True
7,2024-05-02 16:54:36.623534,1.2,15.7,360,16,True,7.0,83,True
9,2024-05-02 16:54:36.703271,0.0,15.7,360,16,True,6.0,82,True
7,2024-05-02 16:54:36.780774,0.0,15.7,360,16,True,16.0,82,True
7,2024-05-02 16:54:36.859555,1.2,15.7,360,16,True,30.0,83,True
9,2024-05-02 16:54:36.939677,1.2,15.7,360,16,True,45.0,83,True
8,2024-05-02 16:54:37.016738,1.3,15.7,360,16,True,33.0,83,True
8,2024-05-02 16:54:37.096006,0.0,15.7,360,16,True,63.0,82,True
9,2024-05-02 16:54:37.174242,0.0,15.7,360,16,True,57.0,82,True
8,2024-05-02 16:54:37.237289,0.0,15.7,360,16,True,55.0,82,True
9,2024-05-02 16:54:37.302701,0.0,15.7,360,16,True,46.0,82,True
8,2024-05-02 16:54:37.365845,0.0,15.7,360,16,True,45.0,82,True
8,2024-05-02 16:54:37.443805,1.2,15.7,360,16,True,55.0,83,True
8,2024-05-02 16:54:37.522798,0.0,15.7,360,16,True,28.0,82,True
8,2024-05-02 16:54:37.585917,0.0,15.7,360,16,True,4.0,82,True
8,2024-05-02 16:54:37.649986,1.3,15.7,360,16,True,9.0,83,True
9,2024-05-02 16:54:37.714535,0.0,15.7,360,16,True,19.0,82,True
7,2024-05-02 16:54:37.791375,0.0,15.7,360,16,True,12.0,82,True
8,2024-05-02 16:54:37.870275,1.2,15.7,360,16,True,13.0,83,True
8,2024-05-02 16:54:37.933925,0.0,15.7,360,16,True,21.0,82,True
9,2024-05-02 16:54:38.013705,0.0,15.7,360,16,True,18.0,82,True
8,2024-05-02 16:54:38.075840,0.0,15.7,360,16,True,13.0,82,True
8,2024-05-02 16:54:38.139135,1.6,15.7,360,16,True,5.0,83,True
9,2024-05-02 16:54:38.217907,0.0,15.7,360,16,True,13.0,82,True
9,2024-05-02 16:54:38.295685,0.0,15.7,360,16,True,17.0,82,True
8,2024-05-02 16:54:38.358792,1.5,15.7,360,16,True,18.0,83,True
7,2024-05-02 16:54:38.437241,1.2,15.7,360,16,True,17.0,83,True
8,2024-05-02 16:54:38.501825,1.6,15.7,360,16,True,18.0,83,True
9,2024-05-02 16:54:38.580460,1.3,15.7,360,16,True,23.0,83,True
7,2024-05-02 16:54:38.643536,0.0,15.7,360,16,True,19.0,82,True
9,2024-05-02 16:54:38.708211,0.0,15.7,360,16,True,10.0,82,True
8,2024-05-02 16:54:38.771334,0.0,15.7,360,16,True,21.0,82,True
8,2024-05-02 16:54:38.834850,0.0,15.7,360,16,True,22.0,82,True
9,2024-05-02 16:54:38.898907,1.5,15.7,360,16,True,21.0,83,True
8,2024-05-02 16:54:38.976887,0.0,15.7,360,16,True,19.0,82,True
8,2024-05-02 16:54:39.055862,1.2,15.7,360,16,True,18.0,83,True
9,2024-05-02 16:54:39.135593,1.1,15.7,360,16,True,19.0,83,True
8,2024-05-02 16:54:39.198876,0.0,15.7,360,16,True,19.0,82,True
7,2024-05-02 16:54:39.276652,2.5,15.7,360,16,True,11.0,84,True
7,2024-05-02 16:54:39.340739,0.0,15.7,360,16,True,17.0,82,True
7,2024-05-02 16:54:39.404871,1.5,15.7,360,16,True,21.0,83,True
8,2024-05-02 16:54:39.468771,0.0,15.7,360,16,True,19.0,82,True
8,2024-05-02 16:54:39.532354,0.0,15.7,360,16,True,18.0,82,True
8,2024-05-02 16:54:39.611168,1.2,15.7,360,16,True,12.0,83,True
7,2024-05-02 16:54:39.689274,0.0,15.7,360,16,True,16.0,82,True
7,2024-05-02 16:54:39.768522,0.0,15.7,360,16,True,15.0,82,True
8,2024-05-02 16:54:39.847224,0.0,15.7,360,16,True,10.0,82,True
9,2024-05-02 16:54:39.911764,0.0,15.7,360,16,True,17.0,82,True
8,2024-05-02 16:54:39.973940,0.0,15.7,360,16,True,20.0,82,True
9,2024-05-02 16:54:40.053111,0.0,15.7,360,16,True,18.0,82,True
8,2024-05-02 16:54:40.116287,0.0,15.7,360,16,True,16.0,82,True
9,2024-05-02 16:54:40.194970,0.0,15.7,360,16,True,19.0,82,True
7,2024-05-02 16:54:40.256979,0.0,15.7,360,16,True,13.0,82,True
7,2024-05-02 16:54:40.320617,0.0,15.7,360,16,True,10.0,82,True
8,2024-05-02 16:54:40.399515,0.0,15.7,360,16,True,7.0,82,True
9,2024-05-02 16:54:40.478160,0.0,15.7,360,16,True,10.0,82,True
8,2024-05-02 16:54:40.540721,0.0,15.7,360,16,True,15.0,82,True
8,2024-05-02 16:54:40.605277,0.0,15.7,360,16,True,28.0,82,True
8,2024-05-02 16:54:40.682932,0.0,15.7,360,16,False,28.0,82,True
7,2024-05-02 16:54:40.746708,0.0,15.7,360,16,False,28.0,82,True
8,2024-05-02 16:54:40.810822,0.0,15.7,360,16,True,71.0,82,True
7,2024-05-02 16:54:40.874700,0.0,15.7,360,16,False,71.0,82,True
7,2024-05-02 16:54:40.954434,0.0,15.7,360,16,True,48.0,82,True
8,2024-05-02 16:54:41.032703,0.0,15.7,360,16,True,32.0,82,True
9,2024-05-02 16:54:41.097131,0.0,15.7,360,16,True,27.0,82,True
7,2024-05-02 16:54:41.161455,0.0,15.7,360,16,True,31.0,82,True
8,2024-05-02 16:54:41.239097,0.0,15.7,360,16,True,34.0,82,True
8,2024-05-02 16:54:41.303252,0.0,15.7,360,16,True,31.0,82,True
8,2024-05-02 16:54:41.382192,0.0,15.7,360,16,True,23.0,82,True
8,2024-05-02 16:54:41.460744,1.2,15.7,360,16,True,12.0,83,True
7,2024-05-02 16:54:41.523363,0.0,15.7,360,16,True,30.0,82,True
9,2024-05-02 16:54:41.603346,1.1,15.7,360,16,True,30.0,83,True
9,2024-05-02 16:54:41.667000,0.0,15.7,360,16,True,26.0,82,True
8,2024-05-02 16:54:41.729672,1.5,15.7,360,16,True,24.0,83,True
8,2024-05-02 16:54:41.807908,0.0,15.7,360,16,True,26.0,82,True
8,2024-05-02 16:54:41.886240,0.0,15.7,360,16,True,20.0,82,True
7,2024-05-02 16:54:41.950457,0.0,15.7,360,16,True,16.0,82,True
8,2024-05-02 16:54:42.014474,1.5,15.7,360,16,True,5.0,83,True
8,2024-05-02 16:54:42.092593,0.0,15.7,360,16,True,16.0,82,True
7,2024-05-02 16:54:42.155691,1.5,15.7,360,16,True,11.0,83,True
9,2024-05-02 16:54:42.235170,0.0,15.7,360,16,True,6.0,82,True
8,2024-05-02 16:54:42.310749,0.0,15.7,360,16,True,4.0,82,True
8,2024-05-02 16:54:42.389538,0.0,15.7,360,16,True,2.0,82,True
9,2024-05-02 16:54:42.468975,0.0,15.7,360,16,True,4.0,82,True
7,2024-05-02 16:54:42.545830,0.0,15.7,360,16,True,2.0,82,True
8,2024-05-02 16:54:42.625471,0.0,15.7,360,16,True,2.0,82,True
7,2024-05-02 16:54:42.703592,1.2,15.7,360,16,True,3.0,83,True
8,2024-05-02 16:54:42.782749,0.0,15.7,360,16,True,5.0,82,True
8,2024-05-02 16:54:42.861439,0.0,15.7,360,16,True,12.0,82,True
8,2024-05-02 16:54:42.925695,0.0,15.7,360,16,True,12.0,82,True
8,2024-05-02 16:54:43.002158,0.0,15.7,360,16,True,16.0,82,True
8,2024-05-02 16:54:43.065847,0.0,15.7,360,16,True,17.0,82,True
8,2024-05-02 16:54:43.129458,0.0,15.7,360,16,True,19.0,82,True
8,2024-05-02 16:54:43.192964,0.0,15.7,360,16,True,8.0,82,True
9,2024-05-02 16:54:43.272475,0.0,15.7,360,16,True,20.0,82,True
8,2024-05-02 16:54:43.349270,0.0,15.7,360,16,True,22.0,82,True
8,2024-05-02 16:54:43.412351,0.0,15.7,360,16,True,22.0,82,True
7,2024-05-02 16:54:43.475680,0.0,15.7,360,16,True,20.0,82,True
8,2024-05-02 16:54:43.554273,0.0,15.7,360,16,True,22.0,82,True
7,2024-05-02 16:54:43.631278,0.0,15.7,360,16,True,21.0,82,True
8,2024-05-02 16:54:43.694412,0.0,15.7,360,16,True,24.0,82,True
8,2024-05-02 16:54:43.758425,0.0,15.7,360,16,True,12.0,82,True
8,2024-05-02 16:54:43.822303,0.0,15.7,360,16,True,22.0,82,True
8,2024-05-02 16:54:43.900767,0.0,15.7,360,16,True,19.0,82,True
7,2024-05-02 16:54:43.978487,0.0,15.7,360,16,True,20.0,82,True
8,2024-05-02 16:54:44.057638,0.0,15.7,360,16,True,21.0,82,True
7,2024-05-02 16:54:44.135674,1.2,15.7,360,16,True,23.0,83,True
8,2024-05-02 16:54:44.199891,0.0,15.7,360,16,True,22.0,82,True
8,2024-05-02 16:54:44.278783,0.0,15.7,360,16,True,21.0,82,True
8,2024-05-02 16:54:44.357328,1.2,15.7,360,16,True,10.0,83,True
8,2024-05-02 16:54:44.435380,0.0,15.7,360,16,True,22.0,82,True
9,2024-05-02 16:54:44.499211,0.0,15.7,360,16,True,21.0,82,True
8,2024-05-02 16:54:44.576051,0.0,15.7,360,16,True,23.0,82,True
8,2024-05-02 16:54:44.653588,1.2,15.7,360,16,True,22.0,83,True
8,2024-05-02 16:54:44.716774,0.0,15.7,360,16,True,19.0,82,True
8,2024-05-02 16:54:44.795311,0.0,15.7,360,16,True,15.0,82,True
8,2024-05-02 16:54:44.859518,1.5,15.7,360,16,True,14.0,83,True
9,2024-05-02 16:54:44.938658,0.0,15.7,360,16,True,7.0,82,True
9,2024-05-02 16:54:45.016659,0.0,15.7,360,16,True,9.0,82,True
8,2024-05-02 16:54:45.079492,0.0,15.7,360,16,True,5.0,82,True
8,2024-05-02 16:54:45.157628,0.0,15.7,360,16,True,27.0,82,True
8,2024-05-02 16:54:45.178125,0.0,15.7,360,16,True,56.0,82,True
8,2024-05-02 16:54:45.252706,0.0,15.7,360,16,True,10.0,82,True
8,2024-05-02 16:54:45.332261,0.0,15.7,360,16,True,10.0,82,True
8,2024-05-02 16:54:45.411382,0.0,15.7,360,16,True,10.0,82,True
8,2024-05-02 16:54:45.489251,0.0,15.7,360,16,True,21.0,82,True
8,2024-05-02 16:54:45.566925,0.0,15.7,360,16,True,23.0,82,True
